"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","PLN","Zloty","0","Units",,,0.050158,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","PLN","Zloty","0","Units",,,0.648747,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","PLN","Zloty","0","Units",,,0.948168,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","PLN","Zloty","0","Units",,,1.093587,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","PLN","Zloty","0","Units",,,1.54242,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","PLN","Zloty","0","Units",,,2.094154,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","PLN","Zloty","0","Units",,,2.400262,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","PLN","Zloty","0","Units",,,2.468,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","PLN","Zloty","0","Units",,,2.8755,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","PLN","Zloty","0","Units",,,3.518,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","PLN","Zloty","0","Units",,,3.504,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","PLN","Zloty","0","Units",,,4.1483,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","PLN","Zloty","0","Units",,,4.1432,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","PLN","Zloty","0","Units",,,3.9863,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","PLN","Zloty","0","Units",,,3.8388,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","PLN","Zloty","0","Units",,,3.7408,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","PLN","Zloty","0","Units",,,2.9904,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","PLN","Zloty","0","Units",,,3.2613,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","PLN","Zloty","0","Units",,,2.9105,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","PLN","Zloty","0","Units",,,2.435,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","PLN","Zloty","0","Units",,,2.9618,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","PLN","Zloty","0","Units",,,2.8503,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","PLN","Zloty","0","Units",,,2.9641,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","PLN","Zloty","0","Units",,,3.4174,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","PLN","Zloty","0","Units",,,3.0996,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","PLN","Zloty","0","Units",,,3.012,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","PLN","Zloty","0","Units",,,3.5072,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","PLN","Zloty","0","Units",,,3.9011,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","PLN","Zloty","0","Units",,,4.1793,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","PLN","Zloty","0","Units",,,3.4813,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","PLN","Zloty","0","Units",,,3.7597,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","PLN","Zloty","0","Units",,,3.7977,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","PLN","Zloty","0","Units",,,3.7584,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","PLN","Zloty","0","Units",,,4.06,,
"POL","Poland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","PLN","Zloty","0","Units",,,4.4018,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1950","1950","ZAR","Rand","0","Units",,,0.716204,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1951","1951","ZAR","Rand","0","Units",,,0.719588,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1952","1952","ZAR","Rand","0","Units",,,0.712695,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1953","1953","ZAR","Rand","0","Units",,,0.712695,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1954","1954","ZAR","Rand","0","Units",,,0.718778,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1955","1955","ZAR","Rand","0","Units",,,0.714605,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1956","1956","ZAR","Rand","0","Units",,,0.719101,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1957","1957","ZAR","Rand","0","Units",,,0.713649,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1958","1958","ZAR","Rand","0","Units",,,0.714605,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1959","1959","ZAR","Rand","0","Units",,,0.715244,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1960","1960","ZAR","Rand","0","Units",,,0.714286,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1961","1961","ZAR","Rand","0","Units",,,0.713328,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1962","1962","ZAR","Rand","0","Units",,,0.714602,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1963","1963","ZAR","Rand","0","Units",,,0.716204,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1964","1964","ZAR","Rand","0","Units",,,0.717808,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1965","1965","ZAR","Rand","0","Units",,,0.714413,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1966","1966","ZAR","Rand","0","Units",,,0.717746,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1967","1967","ZAR","Rand","0","Units",,,0.713394,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1968","1968","ZAR","Rand","0","Units",,,0.719554,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1969","1969","ZAR","Rand","0","Units",,,0.714924,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1970","1970","ZAR","Rand","0","Units",,,0.717231,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1971","1971","ZAR","Rand","0","Units",,,0.765257,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","ZAR","Rand","0","Units",,,0.782895,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","ZAR","Rand","0","Units",,,0.671163,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","ZAR","Rand","0","Units",,,0.689631,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","ZAR","Rand","0","Units",,,0.869565,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","ZAR","Rand","0","Units",,,0.869565,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","ZAR","Rand","0","Units",,,0.869565,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","ZAR","Rand","0","Units",,,0.869565,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","ZAR","Rand","0","Units",,,0.826856,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","ZAR","Rand","0","Units",,,0.745379,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","ZAR","Rand","0","Units",,,0.956572,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","ZAR","Rand","0","Units",,,1.07631,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","ZAR","Rand","0","Units",,,1.221896,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","ZAR","Rand","0","Units",,,1.984915,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","ZAR","Rand","0","Units",,,2.557545,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","ZAR","Rand","0","Units",,,2.183406,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","ZAR","Rand","0","Units",,,1.929943,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","ZAR","Rand","0","Units",,,2.377725,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","ZAR","Rand","0","Units",,,2.536011,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","ZAR","Rand","0","Units",,,2.562526,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","ZAR","Rand","0","Units",,,2.743033,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","ZAR","Rand","0","Units",,,3.053,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","ZAR","Rand","0","Units",,,3.3975,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","ZAR","Rand","0","Units",,,3.5435,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","ZAR","Rand","0","Units",,,3.6475,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","ZAR","Rand","0","Units",,,4.6825,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","ZAR","Rand","0","Units",,,4.8675,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","ZAR","Rand","0","Units",,,5.86,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","ZAR","Rand","0","Units",,,6.1545,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","ZAR","Rand","0","Units",,,7.5685,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","ZAR","Rand","0","Units",,,12.1265,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","ZAR","Rand","0","Units",,,8.64,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","ZAR","Rand","0","Units",,,6.64,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","ZAR","Rand","0","Units",,,5.63,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","ZAR","Rand","0","Units",,,6.325,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","ZAR","Rand","0","Units",,,6.97,,
"ZAF","South Africa","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","ZAR","Rand","0","Units",,,6.81,,
